communication_state,crc_valid,exception,failure_stage,function,request_number,response_time_complete_ms,response_time_first_byte_ms,retry_attempts,retry_recovered,rx_hex,sample_sequence,status_flags,storage_state,timestamp,tx_hex
not mapped,True,,,3,1178,44.0375,39.4979,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c97ffff4c97f81c,18063,196608,0,1784916956.3485332,0103000000204412
not mapped,True,,,3,1179,44.5574,39.6002,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f7affff4f7a9485,18064,196608,0,1784916956.4620733,0103000000204412
not mapped,True,,,3,1180,43.9849,39.4378,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fe1ffff4fe1b0f2,18065,196608,0,1784916956.5760963,0103000000204412
not mapped,True,,,3,1181,44.561,40.1901,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e0effff4e0e24e8,18067,196608,0,1784916956.6891532,0103000000204412
not mapped,True,,,3,1182,44.5053,39.9563,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c83ffff4c83c810,18068,196608,0,1784916956.8039443,0103000000204412
not mapped,True,,,3,1183,44.5912,40.0059,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eb5ffff4eb58080,18069,196608,0,1784916956.917982,0103000000204412
not mapped,True,,,3,1184,43.9761,39.5979,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5233ffff52338260,18070,196608,0,1784916957.031016,0103000000204412
not mapped,True,,,3,1185,44.0303,39.4894,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50ddffff50ddeab9,18071,196608,0,1784916957.1436405,0103000000204412
not mapped,True,,,3,1186,44.1337,39.5856,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50b3ffff50b3829c,18072,196608,0,1784916957.256342,0103000000204412
not mapped,True,,,3,1187,44.5571,39.6205,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50cbffff50cb22b4,18074,196608,0,1784916957.370871,0103000000204412
not mapped,True,,,3,1188,44.0853,40.1233,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff529bffff529be206,18075,196608,0,1784916957.4844067,0103000000204412
not mapped,True,,,3,1189,44.5506,40.0082,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff532effff532eae2a,18076,196608,0,1784916957.5989294,0103000000204412
not mapped,True,,,3,1190,44.1413,39.6006,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5219ffff52191a79,18077,196608,0,1784916957.7122302,0103000000204412
not mapped,True,,,3,1191,43.9746,39.6029,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51d5ffff51d50aff,18078,196608,0,1784916957.8268483,0103000000204412
not mapped,True,,,3,1192,43.9497,39.5675,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5024ffff5024b6ef,18079,196608,0,1784916957.9408853,0103000000204412
not mapped,True,,,3,1193,44.5263,39.9723,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff521dffff521dea7a,18080,196608,0,1784916958.0569272,0103000000204412
not mapped,True,,,3,1194,44.5623,40.1804,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5332ffff53327e21,18082,196608,0,1784916958.1711338,0103000000204412
not mapped,True,,,3,1195,44.5766,40.0145,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff559bffff559be181,18083,196608,0,1784916958.285977,0103000000204412
not mapped,True,,,3,1196,44.1601,40.1661,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5135ffff51358aa1,18084,196608,0,1784916958.4003878,0103000000204412
not mapped,True,,,3,1197,44.1246,39.584,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51fcffff51fc96e7,18085,196608,0,1784916958.516015,0103000000204412
not mapped,True,,,3,1198,44.1532,40.1728,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51e6ffff51e64eee,18086,196608,0,1784916958.6312902,0103000000204412
not mapped,True,,,3,1199,43.8825,39.493,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5316ffff53160e3d,18088,196608,0,1784916958.746515,0103000000204412
not mapped,True,,,3,1200,44.3807,39.9989,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5359ffff53591a07,18089,196608,0,1784916958.858605,0103000000204412
not mapped,True,,,3,1201,44.5548,40.0048,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52ceffff52ce2e35,18090,196608,0,1784916958.9726322,0103000000204412
not mapped,True,,,3,1202,44.1421,39.6008,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff532affff532a5e29,18091,196608,0,1784916959.0873923,0103000000204412
not mapped,True,,,3,1203,43.9989,39.5977,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5113ffff511302bc,18092,196608,0,1784916959.201935,0103000000204412
not mapped,True,,,3,1204,44.1398,39.6235,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50f4ffff50f476a1,18093,196608,0,1784916959.3167179,0103000000204412
not mapped,True,,,3,1205,43.9683,39.5816,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fddffff4fdde0e6,18094,196608,0,1784916959.4319534,0103000000204412
not mapped,True,,,3,1206,44.5529,40.1734,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5044ffff504436cf,18096,196608,0,1784916959.5461276,0103000000204412
not mapped,True,,,3,1207,44.5632,40.0119,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50ebffff50eba2ab,18097,196608,0,1784916959.6598787,0103000000204412
not mapped,True,,,3,1208,44.9644,40.4165,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f62ffff4f62b48d,18098,196608,0,1784916959.7755601,0103000000204412
not mapped,True,,,3,1209,43.9874,39.5978,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4cd8ffff4cd8ec26,18099,196608,0,1784916959.8885913,0103000000204412
not mapped,True,,,3,1210,43.9804,39.4355,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d08ffff4d082c29,18100,196608,0,1784916960.0011601,0103000000204412
not mapped,True,,,3,1211,43.977,39.5864,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4afaffff4afa97fe,18101,196608,0,1784916960.1167123,0103000000204412
not mapped,True,,,3,1212,44.5404,40.0172,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4abbffff4abb6bc1,18103,196608,0,1784916960.2302878,0103000000204412
not mapped,True,,,3,1213,44.4053,40.008,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c57ffff4c57f85d,18104,196608,0,1784916960.3458123,0103000000204412
not mapped,True,,,3,1214,44.556,40.0161,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c8fffff4c8fd814,18105,196608,0,1784916960.4588363,0103000000204412
not mapped,True,,,3,1215,44.5694,40.1794,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e4affff4e4ad4d4,18106,196608,0,1784916960.575344,0103000000204412
not mapped,True,,,3,1216,44.5514,40.1664,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff503fffff503f92e6,18107,196608,0,1784916960.6893804,0103000000204412
not mapped,True,,,3,1217,43.9897,40.0122,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5083ffff5083c28c,18108,196608,0,1784916960.8035793,0103000000204412
not mapped,True,,,3,1218,43.9601,39.5739,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f41ffff4f413093,18110,196608,0,1784916960.9176018,0103000000204412
not mapped,True,,,3,1219,44.555,40.0415,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff504cffff504cd6c8,18111,196608,0,1784916961.0326242,0103000000204412
not mapped,True,,,3,1220,44.1481,40.1718,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fdbffff4fdbe8e4,18112,196608,0,1784916961.1472397,0103000000204412
not mapped,True,,,3,1221,44.1334,39.5952,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f19ffff4f1910a4,18113,196608,0,1784916961.2612627,0103000000204412
not mapped,True,,,3,1222,43.9743,39.5937,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5138ffff513866a5,18114,196608,0,1784916961.3767843,0103000000204412
not mapped,True,,,3,1223,44.44,40.0659,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d21ffff4d21b031,18115,196608,0,1784916961.4895053,0103000000204412
not mapped,True,,,3,1224,43.9847,39.6301,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b68ffff4b68afcf,18117,196608,0,1784916961.6020286,0103000000204412
not mapped,True,,,3,1225,44.571,40.0291,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d73ffff4d738800,18118,196608,0,1784916961.7177203,0103000000204412
not mapped,True,,,3,1226,44.5585,40.0345,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d94ffff4d94fc5c,18119,196608,0,1784916961.832517,0103000000204412
not mapped,True,,,3,1227,44.023,39.481,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c07ffff4c07386d,18120,196608,0,1784916961.9465342,0103000000204412
not mapped,True,,,3,1228,44.5099,40.1334,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c9bffff4c9be818,18121,196608,0,1784916962.058367,0103000000204412
not mapped,True,,,3,1229,43.9753,39.9962,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d01ffff4d01302e,18122,196608,0,1784916962.1715896,0103000000204412
not mapped,True,,,3,1230,44.1347,40.206,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4bcbffff4bcb2baf,18124,196608,0,1784916962.2851148,0103000000204412
not mapped,True,,,3,1231,44.1353,40.1665,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4aa2ffff4aa2b7c9,18125,196608,0,1784916962.3991373,0103000000204412
not mapped,True,,,3,1232,44.1249,40.1581,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4a5fffff4a5f1b9c,18126,196608,0,1784916962.5129807,0103000000204412
not mapped,True,,,3,1233,44.1373,39.5922,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4bedffff4beda3b2,18127,196608,0,1784916962.627001,0103000000204412
not mapped,True,,,3,1234,43.9877,39.6022,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4a3effff4a3e67bc,18128,196608,0,1784916962.7385633,0103000000204412
not mapped,True,,,3,1235,43.9703,39.632,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff49e1ffff49e1b334,18129,196608,0,1784916962.8517148,0103000000204412
not mapped,True,,,3,1236,44.1163,39.5646,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4885ffff4885c356,18130,196608,0,1784916962.9662378,0103000000204412
not mapped,True,,,3,1237,44.508,40.1286,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4860ffff48604f0b,18132,196608,0,1784916963.0803785,0103000000204412
not mapped,True,,,3,1238,45.1367,40.59,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4817ffff4817fb26,18133,196608,0,1784916963.1951418,0103000000204412
